,Date,縣市,人口差
1439,2014-08-01,臺中市,1488.0
1440,2014-09-01,臺中市,1696.0
1441,2014-10-01,臺中市,1694.0
1442,2014-11-01,臺中市,1855.0
1443,2014-12-01,臺中市,3338.0
1444,2015-01-01,臺中市,1874.0
1445,2015-02-01,臺中市,1770.0
1446,2015-03-01,臺中市,2018.0
1447,2015-04-01,臺中市,1963.0
1448,2015-05-01,臺中市,1831.0
1449,2015-06-01,臺中市,2209.0
1450,2015-07-01,臺中市,2261.0
1451,2015-08-01,臺中市,3052.0
1452,2015-09-01,臺中市,1740.0
1453,2015-10-01,臺中市,2081.0
1454,2015-11-01,臺中市,1869.0
1455,2015-12-01,臺中市,1942.0
1456,2016-01-01,臺中市,1667.0
1457,2016-02-01,臺中市,1449.0
1458,2016-03-01,臺中市,1238.0
1459,2016-04-01,臺中市,1523.0
1460,2016-05-01,臺中市,2091.0
1461,2016-06-01,臺中市,1778.0
1462,2016-07-01,臺中市,2065.0
1463,2016-08-01,臺中市,1880.0
1464,2016-09-01,臺中市,1751.0
1465,2016-10-01,臺中市,2812.0
1466,2016-11-01,臺中市,2259.0
1467,2016-12-01,臺中市,2281.0
1468,2017-01-01,臺中市,1766.0
1469,2017-02-01,臺中市,1351.0
1470,2017-03-01,臺中市,1762.0
1471,2017-04-01,臺中市,1409.0
1472,2017-05-01,臺中市,1767.0
1473,2017-06-01,臺中市,1285.0
1474,2017-07-01,臺中市,1603.0
1475,2017-08-01,臺中市,1973.0
1476,2017-09-01,臺中市,1343.0
1477,2017-10-01,臺中市,1800.0
1478,2017-11-01,臺中市,1861.0
1479,2017-12-01,臺中市,1911.0
1480,2018-01-01,臺中市,1758.0
1481,2018-02-01,臺中市,1553.0
1482,2018-03-01,臺中市,1783.0
1483,2018-04-01,臺中市,841.0
1484,2018-05-01,臺中市,975.0
1485,2018-06-01,臺中市,953.0
1486,2018-07-01,臺中市,1148.0
1487,2018-08-01,臺中市,1142.0
1488,2018-09-01,臺中市,651.0
1489,2018-10-01,臺中市,1380.0
1490,2018-11-01,臺中市,1984.0
1491,2018-12-01,臺中市,2656.0
1492,2019-01-01,臺中市,2512.0
1493,2019-02-01,臺中市,919.0
1494,2019-03-01,臺中市,894.0
1495,2019-04-01,臺中市,785.0
1496,2019-05-01,臺中市,541.0
1497,2019-06-01,臺中市,674.0
1498,2019-07-01,臺中市,929.0
1499,2019-08-01,臺中市,581.0
1501,2007-04-01,福建省,524.0
1502,2007-05-01,福建省,299.0
1503,2007-06-01,福建省,340.0
1504,2007-07-01,福建省,460.0
1505,2007-08-01,福建省,431.0
1506,2007-09-01,福建省,341.0
1507,2007-10-01,福建省,487.0
1508,2007-11-01,福建省,481.0
1509,2007-12-01,福建省,456.0
1510,2008-01-01,福建省,364.0
1511,2008-02-01,福建省,160.0
1512,2008-03-01,福建省,284.0
1513,2008-04-01,福建省,453.0
1514,2008-05-01,福建省,282.0
1515,2008-06-01,福建省,130.0
1516,2008-07-01,福建省,47.0
1517,2008-08-01,福建省,139.0
1518,2008-09-01,福建省,99.0
1519,2008-10-01,福建省,115.0
1520,2008-11-01,福建省,349.0
1521,2008-12-01,福建省,410.0
1522,2009-01-01,福建省,266.0
1523,2009-02-01,福建省,732.0
1524,2009-03-01,福建省,702.0
1525,2009-04-01,福建省,1202.0
1526,2009-05-01,福建省,686.0
1527,2009-06-01,福建省,1356.0
1528,2009-07-01,福建省,1123.0
1529,2009-08-01,福建省,729.0
1530,2009-09-01,福建省,651.0
1531,2009-10-01,福建省,720.0
1532,2009-11-01,福建省,514.0
1533,2009-12-01,福建省,716.0
1534,2010-01-01,福建省,485.0
1535,2010-02-01,福建省,311.0
1536,2010-03-01,福建省,199.0
1537,2010-04-01,福建省,204.0
1538,2010-05-01,福建省,102.0
1539,2010-06-01,福建省,51.0
1540,2010-07-01,福建省,261.0
1541,2010-08-01,福建省,397.0
1542,2010-09-01,福建省,316.0
1543,2010-10-01,福建省,505.0
1544,2010-11-01,福建省,372.0
1545,2010-12-01,福建省,383.0
1546,2011-01-01,福建省,384.0
1547,2011-02-01,福建省,214.0
1548,2011-03-01,福建省,250.0
1549,2011-04-01,福建省,476.0
1550,2011-05-01,福建省,637.0
1551,2011-06-01,福建省,432.0
1552,2011-07-01,福建省,538.0
1553,2011-08-01,福建省,865.0
1554,2011-09-01,福建省,1018.0
1555,2011-10-01,福建省,789.0
1556,2011-11-01,福建省,533.0
1557,2011-12-01,福建省,545.0
1558,2012-01-01,福建省,682.0
1559,2012-02-01,福建省,898.0
1560,2012-03-01,福建省,920.0
1561,2012-04-01,福建省,834.0
1562,2012-05-01,福建省,495.0
1563,2012-06-01,福建省,582.0
1564,2012-07-01,福建省,1187.0
1565,2012-08-01,福建省,935.0
1566,2012-09-01,福建省,1266.0
1567,2012-10-01,福建省,1045.0
1568,2012-11-01,福建省,807.0
1569,2012-12-01,福建省,781.0
1570,2013-01-01,福建省,751.0
1571,2013-02-01,福建省,531.0
1572,2013-03-01,福建省,759.0
1573,2013-04-01,福建省,776.0
1574,2013-05-01,福建省,632.0
1575,2013-06-01,福建省,471.0
1576,2013-07-01,福建省,757.0
1577,2013-08-01,福建省,702.0
1578,2013-09-01,福建省,1165.0
1579,2013-10-01,福建省,648.0
1580,2013-11-01,福建省,535.0
1581,2013-12-01,福建省,730.0
1582,2014-01-01,福建省,578.0
1583,2014-02-01,福建省,521.0
1584,2014-03-01,福建省,630.0
1585,2014-04-01,福建省,691.0
1586,2014-05-01,福建省,579.0
1587,2014-06-01,福建省,496.0
1588,2014-07-01,福建省,704.0
1589,2014-08-01,福建省,450.0
1590,2014-09-01,福建省,1110.0
1591,2014-10-01,福建省,437.0
1592,2014-11-01,福建省,418.0
1593,2014-12-01,福建省,737.0
1594,2015-01-01,福建省,496.0
1595,2015-02-01,福建省,286.0
1596,2015-03-01,福建省,417.0
1597,2015-04-01,福建省,480.0
1598,2015-05-01,福建省,207.0
1599,2015-06-01,福建省,212.0
1600,2015-07-01,福建省,640.0
1601,2015-08-01,福建省,656.0
1602,2015-09-01,福建省,827.0
1603,2015-10-01,福建省,366.0
1604,2015-11-01,福建省,262.0
1605,2015-12-01,福建省,268.0
1606,2016-01-01,福建省,182.0
1607,2016-02-01,福建省,-45.0
1608,2016-03-01,福建省,45.0
1609,2016-04-01,福建省,80.0
1610,2016-05-01,福建省,60.0
1611,2016-06-01,福建省,53.0
1612,2016-07-01,福建省,258.0
1613,2016-08-01,福建省,227.0
1614,2016-09-01,福建省,799.0
1615,2016-10-01,福建省,280.0
1616,2016-11-01,福建省,181.0
1617,2016-12-01,福建省,243.0
1618,2017-01-01,福建省,163.0
1619,2017-02-01,福建省,13.0
1620,2017-03-01,福建省,135.0
1621,2017-04-01,福建省,107.0
1622,2017-05-01,福建省,104.0
1623,2017-06-01,福建省,48.0
1624,2017-07-01,福建省,264.0
1625,2017-08-01,福建省,217.0
1626,2017-09-01,福建省,818.0
1627,2017-10-01,福建省,287.0
1628,2017-11-01,福建省,231.0
1629,2017-12-01,福建省,240.0
1630,2018-01-01,福建省,147.0
1631,2018-02-01,福建省,44.0
1632,2018-03-01,福建省,38.0
1633,2018-04-01,福建省,123.0
1634,2018-05-01,福建省,175.0
1635,2018-06-01,福建省,18.0
1636,2018-07-01,福建省,147.0
1637,2018-08-01,福建省,72.0
1638,2018-09-01,福建省,682.0
1639,2018-10-01,福建省,125.0
1640,2018-11-01,福建省,98.0
1641,2018-12-01,福建省,324.0
1642,2019-01-01,福建省,234.0
1643,2019-02-01,福建省,-64.0
1644,2019-03-01,福建省,-59.0
1645,2019-04-01,福建省,80.0
1646,2019-05-01,福建省,15.0
1647,2019-06-01,福建省,-159.0
1648,2019-07-01,福建省,51.0
1649,2019-08-01,福建省,-35.0
1651,2007-04-01,澎湖縣,73.0
1652,2007-05-01,澎湖縣,36.0
1653,2007-06-01,澎湖縣,18.0
1654,2007-07-01,澎湖縣,65.0
1655,2007-08-01,澎湖縣,21.0
1656,2007-09-01,澎湖縣,-6.0
1657,2007-10-01,澎湖縣,17.0
1658,2007-11-01,澎湖縣,65.0
1659,2007-12-01,澎湖縣,151.0
1660,2008-01-01,澎湖縣,33.0
1661,2008-02-01,澎湖縣,-39.0
1662,2008-03-01,澎湖縣,-21.0
1663,2008-04-01,澎湖縣,52.0
1664,2008-05-01,澎湖縣,43.0
1665,2008-06-01,澎湖縣,144.0
1666,2008-07-01,澎湖縣,167.0
1667,2008-08-01,澎湖縣,138.0
1668,2008-09-01,澎湖縣,77.0
1669,2008-10-01,澎湖縣,120.0
1670,2008-11-01,澎湖縣,77.0
1671,2008-12-01,澎湖縣,127.0
1672,2009-01-01,澎湖縣,138.0
1673,2009-02-01,澎湖縣,255.0
1674,2009-03-01,澎湖縣,272.0
1675,2009-04-01,澎湖縣,286.0
1676,2009-05-01,澎湖縣,317.0
1677,2009-06-01,澎湖縣,310.0
1678,2009-07-01,澎湖縣,270.0
1679,2009-08-01,澎湖縣,136.0
1680,2009-09-01,澎湖縣,153.0
1681,2009-10-01,澎湖縣,306.0
1682,2009-11-01,澎湖縣,191.0
1683,2009-12-01,澎湖縣,268.0
1684,2010-01-01,澎湖縣,177.0
1685,2010-02-01,澎湖縣,39.0
1686,2010-03-01,澎湖縣,33.0
1687,2010-04-01,澎湖縣,-4.0
1688,2010-05-01,澎湖縣,12.0
1689,2010-06-01,澎湖縣,-79.0
1690,2010-07-01,澎湖縣,48.0
1691,2010-08-01,澎湖縣,54.0
1692,2010-09-01,澎湖縣,-2.0
1693,2010-10-01,澎湖縣,223.0
1694,2010-11-01,澎湖縣,86.0
1695,2010-12-01,澎湖縣,121.0
1696,2011-01-01,澎湖縣,8.0
1697,2011-02-01,澎湖縣,-72.0
1698,2011-03-01,澎湖縣,-65.0
1699,2011-04-01,澎湖縣,-113.0
1700,2011-05-01,澎湖縣,-48.0
1701,2011-06-01,澎湖縣,-31.0
1702,2011-07-01,澎湖縣,61.0
1703,2011-08-01,澎湖縣,-16.0
1704,2011-09-01,澎湖縣,137.0
1705,2011-10-01,澎湖縣,228.0
1706,2011-11-01,澎湖縣,84.0
1707,2011-12-01,澎湖縣,66.0
1708,2012-01-01,澎湖縣,91.0
1709,2012-02-01,澎湖縣,20.0
1710,2012-03-01,澎湖縣,184.0
1711,2012-04-01,澎湖縣,160.0
1712,2012-05-01,澎湖縣,27.0
1713,2012-06-01,澎湖縣,85.0
1714,2012-07-01,澎湖縣,223.0
1715,2012-08-01,澎湖縣,70.0
1716,2012-09-01,澎湖縣,87.0
1717,2012-10-01,澎湖縣,508.0
1718,2012-11-01,澎湖縣,133.0
1719,2012-12-01,澎湖縣,98.0
1720,2013-01-01,澎湖縣,84.0
1721,2013-02-01,澎湖縣,-8.0
1722,2013-03-01,澎湖縣,113.0
1723,2013-04-01,澎湖縣,85.0
1724,2013-05-01,澎湖縣,124.0
1725,2013-06-01,澎湖縣,35.0
1726,2013-07-01,澎湖縣,111.0
1727,2013-08-01,澎湖縣,75.0
1728,2013-09-01,澎湖縣,54.0
1729,2013-10-01,澎湖縣,574.0
1730,2013-11-01,澎湖縣,143.0
1731,2013-12-01,澎湖縣,167.0
1732,2014-01-01,澎湖縣,185.0
1733,2014-02-01,澎湖縣,24.0
1734,2014-03-01,澎湖縣,203.0
1735,2014-04-01,澎湖縣,182.0
1736,2014-05-01,澎湖縣,162.0
1737,2014-06-01,澎湖縣,-44.0
1738,2014-07-01,澎湖縣,64.0
1739,2014-08-01,澎湖縣,-66.0
1740,2014-09-01,澎湖縣,372.0
1741,2014-10-01,澎湖縣,66.0
1742,2014-11-01,澎湖縣,88.0
1743,2014-12-01,澎湖縣,122.0
1744,2015-01-01,澎湖縣,45.0
1745,2015-02-01,澎湖縣,47.0
1746,2015-03-01,澎湖縣,6.0
1747,2015-04-01,澎湖縣,-14.0
1748,2015-05-01,澎湖縣,-4.0
1749,2015-06-01,澎湖縣,-85.0
1750,2015-07-01,澎湖縣,24.0
1751,2015-08-01,澎湖縣,-43.0
1752,2015-09-01,澎湖縣,470.0
1753,2015-10-01,澎湖縣,75.0
1754,2015-11-01,澎湖縣,38.0
1755,2015-12-01,澎湖縣,-13.0
1756,2016-01-01,澎湖縣,51.0
1757,2016-02-01,澎湖縣,-19.0
1758,2016-03-01,澎湖縣,-4.0
1759,2016-04-01,澎湖縣,37.0
1760,2016-05-01,澎湖縣,27.0
1761,2016-06-01,澎湖縣,-67.0
1762,2016-07-01,澎湖縣,28.0
1763,2016-08-01,澎湖縣,49.0
1764,2016-09-01,澎湖縣,474.0
1765,2016-10-01,澎湖縣,112.0
1766,2016-11-01,澎湖縣,112.0
1767,2016-12-01,澎湖縣,159.0
1768,2017-01-01,澎湖縣,40.0
1769,2017-02-01,澎湖縣,-22.0
1770,2017-03-01,澎湖縣,62.0
1771,2017-04-01,澎湖縣,42.0
1772,2017-05-01,澎湖縣,49.0
1773,2017-06-01,澎湖縣,-28.0
1774,2017-07-01,澎湖縣,13.0
1775,2017-08-01,澎湖縣,-7.0
1776,2017-09-01,澎湖縣,431.0
1777,2017-10-01,澎湖縣,113.0
1778,2017-11-01,澎湖縣,49.0
1779,2017-12-01,澎湖縣,68.0
1780,2018-01-01,澎湖縣,32.0
1781,2018-02-01,澎湖縣,-18.0
1782,2018-03-01,澎湖縣,-1.0
1783,2018-04-01,澎湖縣,35.0
1784,2018-05-01,澎湖縣,-14.0
1785,2018-06-01,澎湖縣,-94.0
1786,2018-07-01,澎湖縣,28.0
1787,2018-08-01,澎湖縣,-65.0
1788,2018-09-01,澎湖縣,416.0
1789,2018-10-01,澎湖縣,8.0
1790,2018-11-01,澎湖縣,41.0
1791,2018-12-01,澎湖縣,-1.0
1792,2019-01-01,澎湖縣,71.0
1793,2019-02-01,澎湖縣,22.0
1794,2019-03-01,澎湖縣,41.0
1795,2019-04-01,澎湖縣,109.0
1796,2019-05-01,澎湖縣,68.0
1797,2019-06-01,澎湖縣,-75.0
1798,2019-07-01,澎湖縣,32.0
1799,2019-08-01,澎湖縣,3.0
1801,2007-04-01,桃園市,1666.0
1802,2007-05-01,桃園市,2300.0
1803,2007-06-01,桃園市,2039.0
1804,2007-07-01,桃園市,2419.0
1805,2007-08-01,桃園市,2950.0
1806,2007-09-01,桃園市,2073.0
1807,2007-10-01,桃園市,1850.0
1808,2007-11-01,桃園市,2090.0
1809,2007-12-01,桃園市,2060.0
1810,2008-01-01,桃園市,2077.0
1811,2008-02-01,桃園市,1546.0
1812,2008-03-01,桃園市,1423.0
1813,2008-04-01,桃園市,1864.0
1814,2008-05-01,桃園市,1878.0
1815,2008-06-01,桃園市,1825.0
1816,2008-07-01,桃園市,2423.0
1817,2008-08-01,桃園市,2125.0
1818,2008-09-01,桃園市,2192.0
1819,2008-10-01,桃園市,1916.0
1820,2008-11-01,桃園市,2279.0
1821,2008-12-01,桃園市,2170.0
1822,2009-01-01,桃園市,1650.0
1823,2009-02-01,桃園市,1489.0
1824,2009-03-01,桃園市,1721.0
1825,2009-04-01,桃園市,651.0
1826,2009-05-01,桃園市,1116.0
1827,2009-06-01,桃園市,1725.0
1828,2009-07-01,桃園市,1536.0
1829,2009-08-01,桃園市,1784.0
1830,2009-09-01,桃園市,2277.0
1831,2009-10-01,桃園市,2123.0
1832,2009-11-01,桃園市,2139.0
1833,2009-12-01,桃園市,1885.0
1834,2010-01-01,桃園市,1256.0
1835,2010-02-01,桃園市,1326.0
1836,2010-03-01,桃園市,1597.0
1837,2010-04-01,桃園市,2248.0
1838,2010-05-01,桃園市,5708.0
1839,2010-06-01,桃園市,26130.0
1840,2010-07-01,桃園市,-10834.0
1841,2010-08-01,桃園市,-3008.0
1842,2010-09-01,桃園市,-887.0
1843,2010-10-01,桃園市,-781.0
1844,2010-11-01,桃園市,-82.0
1845,2010-12-01,桃園市,605.0
1846,2011-01-01,桃園市,364.0
1847,2011-02-01,桃園市,56.0
1848,2011-03-01,桃園市,445.0
1849,2011-04-01,桃園市,693.0
1850,2011-05-01,桃園市,789.0
1851,2011-06-01,桃園市,1388.0
1852,2011-07-01,桃園市,1741.0
1853,2011-08-01,桃園市,1309.0
1854,2011-09-01,桃園市,1323.0
1855,2011-10-01,桃園市,819.0
1856,2011-11-01,桃園市,1187.0
1857,2011-12-01,桃園市,1131.0
1858,2012-01-01,桃園市,911.0
1859,2012-02-01,桃園市,796.0
1860,2012-03-01,桃園市,921.0
1861,2012-04-01,桃園市,1329.0
1862,2012-05-01,桃園市,1401.0
1863,2012-06-01,桃園市,1440.0
1864,2012-07-01,桃園市,1574.0
1865,2012-08-01,桃園市,2423.0
1866,2012-09-01,桃園市,1616.0
1867,2012-10-01,桃園市,1381.0
1868,2012-11-01,桃園市,1531.0
1869,2012-12-01,桃園市,1533.0
1870,2013-01-01,桃園市,1676.0
1871,2013-02-01,桃園市,1011.0
1872,2013-03-01,桃園市,786.0
1873,2013-04-01,桃園市,747.0
1874,2013-05-01,桃園市,1171.0
1875,2013-06-01,桃園市,1156.0
1876,2013-07-01,桃園市,1439.0
1877,2013-08-01,桃園市,1410.0
1878,2013-09-01,桃園市,1072.0
1879,2013-10-01,桃園市,915.0
1880,2013-11-01,桃園市,1124.0
1881,2013-12-01,桃園市,1355.0
1882,2014-01-01,桃園市,834.0
1883,2014-02-01,桃園市,452.0
1884,2014-03-01,桃園市,502.0
1885,2014-04-01,桃園市,736.0
1886,2014-05-01,桃園市,1287.0
1887,2014-06-01,桃園市,1175.0
1888,2014-07-01,桃園市,1591.0
1889,2014-08-01,桃園市,1929.0
1890,2014-09-01,桃園市,1731.0
1891,2014-10-01,桃園市,999.0
1892,2014-11-01,桃園市,1014.0
1893,2014-12-01,桃園市,2055.0
1894,2015-01-01,桃園市,3173.0
1895,2015-02-01,桃園市,4465.0
1896,2015-03-01,桃園市,6770.0
1897,2015-04-01,桃園市,5193.0
1898,2015-05-01,桃園市,4236.0
1899,2015-06-01,桃園市,3916.0
1900,2015-07-01,桃園市,3472.0
1901,2015-08-01,桃園市,3424.0
1902,2015-09-01,桃園市,3455.0
1903,2015-10-01,桃園市,3151.0
1904,2015-11-01,桃園市,2930.0
1905,2015-12-01,桃園市,3267.0
1906,2016-01-01,桃園市,3006.0
1907,2016-02-01,桃園市,2362.0
1908,2016-03-01,桃園市,3024.0
1909,2016-04-01,桃園市,2816.0
1910,2016-05-01,桃園市,3850.0
1911,2016-06-01,桃園市,3501.0
1912,2016-07-01,桃園市,4255.0
1913,2016-08-01,桃園市,4260.0
1914,2016-09-01,桃園市,3848.0
1915,2016-10-01,桃園市,3690.0
1916,2016-11-01,桃園市,3652.0
1917,2016-12-01,桃園市,3719.0
1918,2017-01-01,桃園市,2922.0
1919,2017-02-01,桃園市,2836.0
1920,2017-03-01,桃園市,3478.0
1921,2017-04-01,桃園市,3036.0
1922,2017-05-01,桃園市,3693.0
1923,2017-06-01,桃園市,3888.0
1924,2017-07-01,桃園市,3511.0
1925,2017-08-01,桃園市,3768.0
1926,2017-09-01,桃園市,3563.0
1927,2017-10-01,桃園市,3012.0
1928,2017-11-01,桃園市,3185.0
1929,2017-12-01,桃園市,3362.0
1930,2018-01-01,桃園市,3017.0
1931,2018-02-01,桃園市,2064.0
1932,2018-03-01,桃園市,3251.0
1933,2018-04-01,桃園市,2481.0
1934,2018-05-01,桃園市,3204.0
1935,2018-06-01,桃園市,2790.0
1936,2018-07-01,桃園市,3211.0
1937,2018-08-01,桃園市,3092.0
1938,2018-09-01,桃園市,2252.0
1939,2018-10-01,桃園市,2236.0
1940,2018-11-01,桃園市,2161.0
1941,2018-12-01,桃園市,3096.0
1942,2019-01-01,桃園市,2861.0
1943,2019-02-01,桃園市,1888.0
1944,2019-03-01,桃園市,2497.0
1945,2019-04-01,桃園市,2535.0
1946,2019-05-01,桃園市,1970.0
1947,2019-06-01,桃園市,2382.0
1948,2019-07-01,桃園市,2938.0
1949,2019-08-01,桃園市,2385.0
1951,2007-04-01,新竹縣,685.0
1952,2007-05-01,新竹縣,695.0
1953,2007-06-01,新竹縣,691.0
1954,2007-07-01,新竹縣,904.0
1955,2007-08-01,新竹縣,1097.0
1956,2007-09-01,新竹縣,819.0
1957,2007-10-01,新竹縣,555.0
1958,2007-11-01,新竹縣,571.0
1959,2007-12-01,新竹縣,470.0
1960,2008-01-01,新竹縣,601.0
1961,2008-02-01,新竹縣,358.0
1962,2008-03-01,新竹縣,465.0
1963,2008-04-01,新竹縣,730.0
1964,2008-05-01,新竹縣,802.0
1965,2008-06-01,新竹縣,595.0
1966,2008-07-01,新竹縣,653.0
1967,2008-08-01,新竹縣,570.0
1968,2008-09-01,新竹縣,717.0
1969,2008-10-01,新竹縣,700.0
1970,2008-11-01,新竹縣,613.0
1971,2008-12-01,新竹縣,648.0
1972,2009-01-01,新竹縣,382.0
1973,2009-02-01,新竹縣,514.0
1974,2009-03-01,新竹縣,599.0
1975,2009-04-01,新竹縣,414.0
1976,2009-05-01,新竹縣,673.0
1977,2009-06-01,新竹縣,691.0
1978,2009-07-01,新竹縣,783.0
1979,2009-08-01,新竹縣,828.0
1980,2009-09-01,新竹縣,726.0
1981,2009-10-01,新竹縣,570.0
1982,2009-11-01,新竹縣,605.0
1983,2009-12-01,新竹縣,824.0
1984,2010-01-01,新竹縣,406.0
1985,2010-02-01,新竹縣,320.0
1986,2010-03-01,新竹縣,244.0
1987,2010-04-01,新竹縣,295.0
1988,2010-05-01,新竹縣,-292.0
1989,2010-06-01,新竹縣,-2053.0
1990,2010-07-01,新竹縣,1072.0
1991,2010-08-01,新竹縣,770.0
1992,2010-09-01,新竹縣,453.0
1993,2010-10-01,新竹縣,256.0
1994,2010-11-01,新竹縣,188.0
1995,2010-12-01,新竹縣,474.0
1996,2011-01-01,新竹縣,205.0
1997,2011-02-01,新竹縣,293.0
1998,2011-03-01,新竹縣,325.0
1999,2011-04-01,新竹縣,390.0
2000,2011-05-01,新竹縣,500.0
2001,2011-06-01,新竹縣,316.0
2002,2011-07-01,新竹縣,575.0
2003,2011-08-01,新竹縣,524.0
2004,2011-09-01,新竹縣,507.0
2005,2011-10-01,新竹縣,464.0
2006,2011-11-01,新竹縣,195.0
2007,2011-12-01,新竹縣,332.0
2008,2012-01-01,新竹縣,212.0
2009,2012-02-01,新竹縣,518.0
2010,2012-03-01,新竹縣,460.0
2011,2012-04-01,新竹縣,350.0
2012,2012-05-01,新竹縣,523.0
2013,2012-06-01,新竹縣,530.0
2014,2012-07-01,新竹縣,542.0
2015,2012-08-01,新竹縣,802.0
2016,2012-09-01,新竹縣,798.0
2017,2012-10-01,新竹縣,479.0
2018,2012-11-01,新竹縣,478.0
2019,2012-12-01,新竹縣,660.0
2020,2013-01-01,新竹縣,566.0
2021,2013-02-01,新竹縣,361.0
2022,2013-03-01,新竹縣,407.0
2023,2013-04-01,新竹縣,498.0
2024,2013-05-01,新竹縣,613.0
2025,2013-06-01,新竹縣,482.0
2026,2013-07-01,新竹縣,689.0
2027,2013-08-01,新竹縣,767.0
2028,2013-09-01,新竹縣,799.0
2029,2013-10-01,新竹縣,379.0
2030,2013-11-01,新竹縣,450.0
2031,2013-12-01,新竹縣,482.0
2032,2014-01-01,新竹縣,396.0
2033,2014-02-01,新竹縣,421.0
2034,2014-03-01,新竹縣,420.0
2035,2014-04-01,新竹縣,751.0
2036,2014-05-01,新竹縣,887.0
2037,2014-06-01,新竹縣,490.0
2038,2014-07-01,新竹縣,642.0
2039,2014-08-01,新竹縣,814.0
2040,2014-09-01,新竹縣,804.0
2041,2014-10-01,新竹縣,428.0
2042,2014-11-01,新竹縣,415.0
2043,2014-12-01,新竹縣,676.0
2044,2015-01-01,新竹縣,277.0
2045,2015-02-01,新竹縣,71.0
2046,2015-03-01,新竹縣,93.0
2047,2015-04-01,新竹縣,82.0
2048,2015-05-01,新竹縣,559.0
2049,2015-06-01,新竹縣,461.0
2050,2015-07-01,新竹縣,447.0
2051,2015-08-01,新竹縣,573.0
2052,2015-09-01,新竹縣,412.0
2053,2015-10-01,新竹縣,473.0
2054,2015-11-01,新竹縣,449.0
2055,2015-12-01,新竹縣,515.0
2056,2016-01-01,新竹縣,471.0
2057,2016-02-01,新竹縣,308.0
2058,2016-03-01,新竹縣,362.0
2059,2016-04-01,新竹縣,417.0
2060,2016-05-01,新竹縣,598.0
2061,2016-06-01,新竹縣,426.0
2062,2016-07-01,新竹縣,580.0
2063,2016-08-01,新竹縣,470.0
2064,2016-09-01,新竹縣,598.0
2065,2016-10-01,新竹縣,400.0
2066,2016-11-01,新竹縣,262.0
2067,2016-12-01,新竹縣,547.0
2068,2017-01-01,新竹縣,313.0
2069,2017-02-01,新竹縣,296.0
2070,2017-03-01,新竹縣,328.0
2071,2017-04-01,新竹縣,242.0
2072,2017-05-01,新竹縣,458.0
2073,2017-06-01,新竹縣,462.0
2074,2017-07-01,新竹縣,490.0
2075,2017-08-01,新竹縣,551.0
2076,2017-09-01,新竹縣,580.0
2077,2017-10-01,新竹縣,246.0
2078,2017-11-01,新竹縣,369.0
2079,2017-12-01,新竹縣,353.0
2080,2018-01-01,新竹縣,165.0
2081,2018-02-01,新竹縣,154.0
2082,2018-03-01,新竹縣,389.0
2083,2018-04-01,新竹縣,373.0
2084,2018-05-01,新竹縣,728.0
2085,2018-06-01,新竹縣,563.0
2086,2018-07-01,新竹縣,533.0
2087,2018-08-01,新竹縣,530.0
2088,2018-09-01,新竹縣,452.0
2089,2018-10-01,新竹縣,251.0
2090,2018-11-01,新竹縣,315.0
2091,2018-12-01,新竹縣,388.0
2092,2019-01-01,新竹縣,339.0
2093,2019-02-01,新竹縣,292.0
2094,2019-03-01,新竹縣,379.0
2095,2019-04-01,新竹縣,487.0
2096,2019-05-01,新竹縣,810.0
2097,2019-06-01,新竹縣,417.0
2098,2019-07-01,新竹縣,985.0
2099,2019-08-01,新竹縣,1087.0
2101,2007-04-01,新竹市,141.0
2102,2007-05-01,新竹市,337.0
2103,2007-06-01,新竹市,244.0
2104,2007-07-01,新竹市,-1.0
2105,2007-08-01,新竹市,291.0
2106,2007-09-01,新竹市,304.0
2107,2007-10-01,新竹市,455.0
2108,2007-11-01,新竹市,507.0
2109,2007-12-01,新竹市,496.0
2110,2008-01-01,新竹市,564.0
2111,2008-02-01,新竹市,358.0
2112,2008-03-01,新竹市,473.0
2113,2008-04-01,新竹市,678.0
2114,2008-05-01,新竹市,717.0
2115,2008-06-01,新竹市,543.0
2116,2008-07-01,新竹市,327.0
2117,2008-08-01,新竹市,577.0
2118,2008-09-01,新竹市,366.0
2119,2008-10-01,新竹市,471.0
2120,2008-11-01,新竹市,614.0
2121,2008-12-01,新竹市,648.0
2122,2009-01-01,新竹市,560.0
2123,2009-02-01,新竹市,540.0
2124,2009-03-01,新竹市,848.0
2125,2009-04-01,新竹市,441.0
2126,2009-05-01,新竹市,287.0
2127,2009-06-01,新竹市,419.0
2128,2009-07-01,新竹市,403.0
2129,2009-08-01,新竹市,496.0
2130,2009-09-01,新竹市,546.0
2131,2009-10-01,新竹市,488.0
2132,2009-11-01,新竹市,551.0
2133,2009-12-01,新竹市,637.0
2134,2010-01-01,新竹市,394.0
2135,2010-02-01,新竹市,252.0
2136,2010-03-01,新竹市,617.0
2137,2010-04-01,新竹市,467.0
2138,2010-05-01,新竹市,67.0
2139,2010-06-01,新竹市,-491.0
2140,2010-07-01,新竹市,589.0
2141,2010-08-01,新竹市,522.0
2142,2010-09-01,新竹市,319.0
2143,2010-10-01,新竹市,359.0
2144,2010-11-01,新竹市,322.0
2145,2010-12-01,新竹市,340.0
2146,2011-01-01,新竹市,213.0
2147,2011-02-01,新竹市,240.0
2148,2011-03-01,新竹市,394.0
2149,2011-04-01,新竹市,235.0
2150,2011-05-01,新竹市,536.0
2151,2011-06-01,新竹市,373.0
